row_number,url,status,path,error
98,https://uat-smdp4cust-cdn.globaltradecoo.com/CustomerComponent/4e9cc0fb4aef091dea6e2e4c8fe3f941.webp,downloaded,/Users/guobiao/PRO/me/yoloExample/datasets/softcare/raw/images/row00098_122dc59eb019.webp,
98,https://uat-smdp4cust-cdn.globaltradecoo.com/CustomerComponent/af867b66ef838947840b3400060ddb30.webp,downloaded,/Users/guobiao/PRO/me/yoloExample/datasets/softcare/raw/images/row00098_7dacff2403d9.webp,
99,https://uat-smdp4cust-cdn.globaltradecoo.com/CustomerComponent/a8e263d6ab740f7b88cb1f1b3a1824da.webp,downloaded,/Users/guobiao/PRO/me/yoloExample/datasets/softcare/raw/images/row00099_7ae88d5e5d02.webp,
100,https://uat-smdp4cust-cdn.globaltradecoo.com/CustomerComponent/6583ad65a4b4d81d806456a3d039b654.webp,downloaded,/Users/guobiao/PRO/me/yoloExample/datasets/softcare/raw/images/row00100_101718ad5244.webp,
101,https://uat-smdp4cust-cdn.globaltradecoo.com/CustomerComponent/00d9901f34c4d7952796778f4e7c26bb.webp,downloaded,/Users/guobiao/PRO/me/yoloExample/datasets/softcare/raw/images/row00101_ab7701af7b10.webp,
102,https://uat-smdp4cust-cdn.globaltradecoo.com/CustomerComponent/d14bc471e822515f5a8831f927fe89c6.webp,downloaded,/Users/guobiao/PRO/me/yoloExample/datasets/softcare/raw/images/row00102_914cdb384b9b.webp,
103,https://uat-smdp4cust-cdn.globaltradecoo.com/CustomerComponent/137d6200b1cc9c907cc9a7421894eb17.webp,downloaded,/Users/guobiao/PRO/me/yoloExample/datasets/softcare/raw/images/row00103_6fd618396455.webp,
104,https://uat-smdp4cust-cdn.globaltradecoo.com/CustomerComponent/4c1a4eb66617652326b84abf15964c5e.webp,downloaded,/Users/guobiao/PRO/me/yoloExample/datasets/softcare/raw/images/row00104_64710e51079c.webp,
104,https://uat-smdp4cust-cdn.globaltradecoo.com/CustomerComponent/a69127ba2ada748c675f9ef839d43da9.webp,downloaded,/Users/guobiao/PRO/me/yoloExample/datasets/softcare/raw/images/row00104_13311b9c4840.webp,
105,https://uat-smdp4cust-cdn.globaltradecoo.com/CustomerComponent/508ce6beb56cf958b05dcc32550f9370.webp,downloaded,/Users/guobiao/PRO/me/yoloExample/datasets/softcare/raw/images/row00105_b4ea3e310313.webp,
106,https://uat-smdp4cust-cdn.globaltradecoo.com/CustomerComponent/193f402a03767774ddf66b428abb0f5c.webp,downloaded,/Users/guobiao/PRO/me/yoloExample/datasets/softcare/raw/images/row00106_5b7d22ffcfcb.webp,
107,https://uat-smdp4cust-cdn.globaltradecoo.com/CustomerComponent/cbeb810f6845650370118bc2d073f12a.webp,downloaded,/Users/guobiao/PRO/me/yoloExample/datasets/softcare/raw/images/row00107_2c8f9fc47e32.webp,
108,https://uat-smdp4cust-cdn.globaltradecoo.com/CustomerComponent/651c527cdf7fa6f3b9affc38b4570baa.webp,downloaded,/Users/guobiao/PRO/me/yoloExample/datasets/softcare/raw/images/row00108_1feae8fda9f6.webp,
109,https://uat-smdp4cust-cdn.globaltradecoo.com/CustomerComponent/a0b3cead2395c6df7d6c1176ef253327.webp,downloaded,/Users/guobiao/PRO/me/yoloExample/datasets/softcare/raw/images/row00109_94ba67f2a7c5.webp,
110,https://uat-smdp4cust-cdn.globaltradecoo.com/CustomerComponent/ba7a6555ed5d4b83ca0e9c7facf5f1e7.webp,downloaded,/Users/guobiao/PRO/me/yoloExample/datasets/softcare/raw/images/row00110_46b70c8867c8.webp,
111,https://uat-smdp4cust-cdn.globaltradecoo.com/CustomerComponent/666e2cff8fb1a9f2dd1ca5ea8d890771.webp,downloaded,/Users/guobiao/PRO/me/yoloExample/datasets/softcare/raw/images/row00111_03c7d1595724.webp,
112,https://uat-smdp4cust-cdn.globaltradecoo.com/CustomerComponent/82cce27756e98e846d6462610394aefd.webp,downloaded,/Users/guobiao/PRO/me/yoloExample/datasets/softcare/raw/images/row00112_1c8d8d146807.webp,
113,https://uat-smdp4cust-cdn.globaltradecoo.com/CustomerComponent/f1f74bdf7c1557864f996421d801419d.webp,downloaded,/Users/guobiao/PRO/me/yoloExample/datasets/softcare/raw/images/row00113_368c06f0cf68.webp,
114,https://uat-smdp4cust-cdn.globaltradecoo.com/CustomerComponent/5cdf65efc0851ab1d7277e311a97abfe.webp,downloaded,/Users/guobiao/PRO/me/yoloExample/datasets/softcare/raw/images/row00114_76921306fe53.webp,
115,https://uat-smdp4cust-cdn.globaltradecoo.com/CustomerComponent/4e8cb35acac2fd0dacac81c9002e2f54.webp,downloaded,/Users/guobiao/PRO/me/yoloExample/datasets/softcare/raw/images/row00115_ca963452b615.webp,
116,https://uat-smdp4cust-cdn.globaltradecoo.com/CustomerComponent/36cc5978524e02d64a2c0f6ca7b74a9a.webp,downloaded,/Users/guobiao/PRO/me/yoloExample/datasets/softcare/raw/images/row00116_8dcd08d6a702.webp,
117,https://uat-smdp4cust-cdn.globaltradecoo.com/CustomerComponent/2854bf908da55595256351695c0da92e.webp,downloaded,/Users/guobiao/PRO/me/yoloExample/datasets/softcare/raw/images/row00117_4850c8c93d9d.webp,
118,https://uat-smdp4cust-cdn.globaltradecoo.com/CustomerComponent/2cb64371b37688038d30ec656543ebb9.webp,downloaded,/Users/guobiao/PRO/me/yoloExample/datasets/softcare/raw/images/row00118_cd4e19360a9b.webp,
119,https://uat-smdp4cust-cdn.globaltradecoo.com/CustomerComponent/3be52bc01cdb4e555c978a92601383c8.webp,downloaded,/Users/guobiao/PRO/me/yoloExample/datasets/softcare/raw/images/row00119_65ae0da10970.webp,
120,https://uat-smdp4cust-cdn.globaltradecoo.com/CustomerComponent/26f41eb3f21475527007c20fe25dbb3b.webp,downloaded,/Users/guobiao/PRO/me/yoloExample/datasets/softcare/raw/images/row00120_c3374072823e.webp,
121,https://uat-smdp4cust-cdn.globaltradecoo.com/CustomerComponent/60cfa67d6fe31fbd0776a9bb8f4cbb8a.webp,downloaded,/Users/guobiao/PRO/me/yoloExample/datasets/softcare/raw/images/row00121_372545325162.webp,
122,https://uat-smdp4cust-cdn.globaltradecoo.com/CustomerComponent/565ca964de60f0968de4bc81faadc3fe.webp,downloaded,/Users/guobiao/PRO/me/yoloExample/datasets/softcare/raw/images/row00122_5570a855f9eb.webp,
123,https://uat-smdp4cust-cdn.globaltradecoo.com/CustomerComponent/2f22379470e3a3a27d416b0d36e67c79.webp,downloaded,/Users/guobiao/PRO/me/yoloExample/datasets/softcare/raw/images/row00123_6aa789e2e711.webp,
124,https://uat-smdp4cust-cdn.globaltradecoo.com/CustomerComponent/1d1386af56973aceaa0f92e781f59372.webp,downloaded,/Users/guobiao/PRO/me/yoloExample/datasets/softcare/raw/images/row00124_d59555f8b555.webp,
125,https://uat-smdp4cust-cdn.globaltradecoo.com/CustomerComponent/20a68320ac76bad7dce263a2080c0450.webp,downloaded,/Users/guobiao/PRO/me/yoloExample/datasets/softcare/raw/images/row00125_dd14d59734b1.webp,
126,https://uat-smdp4cust-cdn.globaltradecoo.com/CustomerComponent/cba9e052ea9bb67f8e956cc46b6431e8.webp,downloaded,/Users/guobiao/PRO/me/yoloExample/datasets/softcare/raw/images/row00126_64cd218c7341.webp,
127,https://uat-smdp4cust-cdn.globaltradecoo.com/CustomerComponent/105dbc190b3eced4d0ebb8b323ecd8f5.webp,downloaded,/Users/guobiao/PRO/me/yoloExample/datasets/softcare/raw/images/row00127_ec6f183be9eb.webp,
128,https://uat-smdp4cust-cdn.globaltradecoo.com/CustomerComponent/1c17a2cbd1c374fdbef32a5f524ae943.webp,downloaded,/Users/guobiao/PRO/me/yoloExample/datasets/softcare/raw/images/row00128_c62530fd40d3.webp,
129,https://uat-smdp4cust-cdn.globaltradecoo.com/CustomerComponent/d08cc4650cd83dd99d77c2582deaa4bb.webp,downloaded,/Users/guobiao/PRO/me/yoloExample/datasets/softcare/raw/images/row00129_317a0c976a0e.webp,
130,https://uat-smdp4cust-cdn.globaltradecoo.com/CustomerComponent/acf405ac9991c9ec712d91a6c8afcfce.webp,downloaded,/Users/guobiao/PRO/me/yoloExample/datasets/softcare/raw/images/row00130_6bd58b423f5f.webp,
131,https://uat-smdp4cust-cdn.globaltradecoo.com/CustomerComponent/74534e07f072d4aa4066df7d57f790df.webp,downloaded,/Users/guobiao/PRO/me/yoloExample/datasets/softcare/raw/images/row00131_b58aeae51d56.webp,
132,https://uat-smdp4cust-cdn.globaltradecoo.com/CustomerComponent/be9c8586bcf9b3a7282a780ce5ada4a4.webp,downloaded,/Users/guobiao/PRO/me/yoloExample/datasets/softcare/raw/images/row00132_0ef47bce6e2d.webp,
133,https://uat-smdp4cust-cdn.globaltradecoo.com/CustomerComponent/115998631a77a768b98d93feb6ceb639.webp,downloaded,/Users/guobiao/PRO/me/yoloExample/datasets/softcare/raw/images/row00133_d4dc338ff7c4.webp,
133,https://uat-smdp4cust-cdn.globaltradecoo.com/CustomerComponent/1e80be997a4abb742a997eb6c326b611.webp,downloaded,/Users/guobiao/PRO/me/yoloExample/datasets/softcare/raw/images/row00133_6b867ed65f72.webp,
133,https://uat-smdp4cust-cdn.globaltradecoo.com/CustomerComponent/e3a043af715e92c8b3569c1f61fa9cec.webp,downloaded,/Users/guobiao/PRO/me/yoloExample/datasets/softcare/raw/images/row00133_182215ca4382.webp,
134,https://uat-smdp4cust-cdn.globaltradecoo.com/CustomerComponent/98b4cb9fb9713e8dd7e42937be555e5a.webp,downloaded,/Users/guobiao/PRO/me/yoloExample/datasets/softcare/raw/images/row00134_cb82258359cf.webp,
135,https://uat-smdp4cust-cdn.globaltradecoo.com/CustomerComponent/62c90492fc6732b054d049f43866b630.webp,downloaded,/Users/guobiao/PRO/me/yoloExample/datasets/softcare/raw/images/row00135_fdfa7e52a0c3.webp,
136,https://uat-smdp4cust-cdn.globaltradecoo.com/CustomerComponent/47de12ae05bf08b37c0b67275050c0ef.webp,downloaded,/Users/guobiao/PRO/me/yoloExample/datasets/softcare/raw/images/row00136_207d01a1ad61.webp,
137,https://uat-smdp4cust-cdn.globaltradecoo.com/CustomerComponent/05a85cee1238fcffb1256b37a00359d2.webp,downloaded,/Users/guobiao/PRO/me/yoloExample/datasets/softcare/raw/images/row00137_d88d1becfeeb.webp,
138,https://uat-smdp4cust-cdn.globaltradecoo.com/CustomerComponent/a0a4951dafa4ed014badc1be29826b0c.webp,downloaded,/Users/guobiao/PRO/me/yoloExample/datasets/softcare/raw/images/row00138_98fdb5417708.webp,
139,https://uat-smdp4cust-cdn.globaltradecoo.com/CustomerComponent/3894c38d4a89c4197587f1be317e9df1.webp,downloaded,/Users/guobiao/PRO/me/yoloExample/datasets/softcare/raw/images/row00139_4b6d773a56ac.webp,
139,https://uat-smdp4cust-cdn.globaltradecoo.com/CustomerComponent/4952e04802fde98c176abd006c16d1d9.webp,downloaded,/Users/guobiao/PRO/me/yoloExample/datasets/softcare/raw/images/row00139_606dfe604e35.webp,
139,https://uat-smdp4cust-cdn.globaltradecoo.com/CustomerComponent/957f58c44cc1df6c4250671f7ab30e12.webp,downloaded,/Users/guobiao/PRO/me/yoloExample/datasets/softcare/raw/images/row00139_9094106f322f.webp,
139,https://uat-smdp4cust-cdn.globaltradecoo.com/CustomerComponent/9c90ac4819eae568247be350f8cf5a1a.webp,downloaded,/Users/guobiao/PRO/me/yoloExample/datasets/softcare/raw/images/row00139_ba8caeea7db3.webp,
139,https://uat-smdp4cust-cdn.globaltradecoo.com/CustomerComponent/e34927a9d4024e3f262c0879963cf4e4.webp,downloaded,/Users/guobiao/PRO/me/yoloExample/datasets/softcare/raw/images/row00139_726d91c8b70c.webp,
140,https://uat-smdp4cust-cdn.globaltradecoo.com/CustomerComponent/63d702989f6b324333415abc2e4f2b8d.webp,downloaded,/Users/guobiao/PRO/me/yoloExample/datasets/softcare/raw/images/row00140_231610274228.webp,
141,https://uat-smdp4cust-cdn.globaltradecoo.com/CustomerComponent/ddf581eef2e3d77c2d810f44986affb6.webp,downloaded,/Users/guobiao/PRO/me/yoloExample/datasets/softcare/raw/images/row00141_6d9823dae196.webp,
142,https://uat-smdp4cust-cdn.globaltradecoo.com/CustomerComponent/6480067e00d367feb23c241e68b0f78a.webp,downloaded,/Users/guobiao/PRO/me/yoloExample/datasets/softcare/raw/images/row00142_aa9d8ce2fd40.webp,
143,https://uat-smdp4cust-cdn.globaltradecoo.com/CustomerComponent/b3569c358d022e8040ac3a855f104c9f.webp,downloaded,/Users/guobiao/PRO/me/yoloExample/datasets/softcare/raw/images/row00143_5ca6083c0464.webp,
144,https://uat-smdp4cust-cdn.globaltradecoo.com/CustomerComponent/b163e89937de89955d4c297fd4406611.webp,downloaded,/Users/guobiao/PRO/me/yoloExample/datasets/softcare/raw/images/row00144_c436ea81e529.webp,
145,https://uat-smdp4cust-cdn.globaltradecoo.com/CustomerComponent/0648049e8c64ffff92cc48b751ae399f.webp,downloaded,/Users/guobiao/PRO/me/yoloExample/datasets/softcare/raw/images/row00145_53ceef213521.webp,
146,https://uat-smdp4cust-cdn.globaltradecoo.com/CustomerComponent/abfa88f6c274390980e47be85a33bb60.webp,downloaded,/Users/guobiao/PRO/me/yoloExample/datasets/softcare/raw/images/row00146_c2f801267527.webp,
147,https://uat-smdp4cust-cdn.globaltradecoo.com/CustomerComponent/89770b32b6813df204eeafa2e0c87880.webp,downloaded,/Users/guobiao/PRO/me/yoloExample/datasets/softcare/raw/images/row00147_4782303b2762.webp,
147,https://uat-smdp4cust-cdn.globaltradecoo.com/CustomerComponent/d87e3d86b6fac17f501a1c4c93b0f7f9.webp,downloaded,/Users/guobiao/PRO/me/yoloExample/datasets/softcare/raw/images/row00147_5c79f4c367ac.webp,
148,https://uat-smdp4cust-cdn.globaltradecoo.com/CustomerComponent/a77f1496b9555f632748313c23ef63c2.webp,downloaded,/Users/guobiao/PRO/me/yoloExample/datasets/softcare/raw/images/row00148_fbdfb55da5cf.webp,
149,https://uat-smdp4cust-cdn.globaltradecoo.com/CustomerComponent/f38eea80ba2cb5de6bedeed859829d2d.webp,downloaded,/Users/guobiao/PRO/me/yoloExample/datasets/softcare/raw/images/row00149_250decdf4d7b.webp,
150,https://uat-smdp4cust-cdn.globaltradecoo.com/CustomerComponent/e093ec32251e9ed54ec72f510d815be3.webp,downloaded,/Users/guobiao/PRO/me/yoloExample/datasets/softcare/raw/images/row00150_df8922941bc5.webp,
151,https://uat-smdp4cust-cdn.globaltradecoo.com/CustomerComponent/0cd29a015baa6d423c659e56a669faf4.webp,downloaded,/Users/guobiao/PRO/me/yoloExample/datasets/softcare/raw/images/row00151_704850e9e24a.webp,
152,https://uat-smdp4cust-cdn.globaltradecoo.com/CustomerComponent/5b038c4ce07f48e33c3046403ea982c8.webp,downloaded,/Users/guobiao/PRO/me/yoloExample/datasets/softcare/raw/images/row00152_280979b9866d.webp,
153,https://uat-smdp4cust-cdn.globaltradecoo.com/CustomerComponent/223df8325da10c35951dae7636014810.webp,downloaded,/Users/guobiao/PRO/me/yoloExample/datasets/softcare/raw/images/row00153_20eee95659dd.webp,
154,https://uat-smdp4cust-cdn.globaltradecoo.com/CustomerComponent/06912fc851ff42ee175e5ecd23c0661f.webp,downloaded,/Users/guobiao/PRO/me/yoloExample/datasets/softcare/raw/images/row00154_2580b61a07f3.webp,
154,https://uat-smdp4cust-cdn.globaltradecoo.com/CustomerComponent/bce1ce5d1b090a3f56ee44f0c4260da1.webp,downloaded,/Users/guobiao/PRO/me/yoloExample/datasets/softcare/raw/images/row00154_5609160bbefc.webp,
155,https://uat-smdp4cust-cdn.globaltradecoo.com/CustomerComponent/24c00aea81ebfeeb3c39424f8bfb8f0d.webp,downloaded,/Users/guobiao/PRO/me/yoloExample/datasets/softcare/raw/images/row00155_fb7125e10373.webp,
156,https://uat-smdp4cust-cdn.globaltradecoo.com/CustomerComponent/23a1ed8edf52cb87ea876fa640a38903.webp,downloaded,/Users/guobiao/PRO/me/yoloExample/datasets/softcare/raw/images/row00156_9517d8d924c4.webp,
157,https://uat-smdp4cust-cdn.globaltradecoo.com/CustomerComponent/f9648121c91acef8e14ee4b21ce5cdf3.webp,downloaded,/Users/guobiao/PRO/me/yoloExample/datasets/softcare/raw/images/row00157_713ae05bfd9b.webp,
158,https://uat-smdp4cust-cdn.globaltradecoo.com/CustomerComponent/15c5cf37ac1ab99fb0ff6128263edd76.webp,downloaded,/Users/guobiao/PRO/me/yoloExample/datasets/softcare/raw/images/row00158_68be1130ae71.webp,
159,https://uat-smdp4cust-cdn.globaltradecoo.com/CustomerComponent/a0fb5b8280a620b4657c6949526da1f2.webp,downloaded,/Users/guobiao/PRO/me/yoloExample/datasets/softcare/raw/images/row00159_e15514b442ca.webp,
160,https://uat-smdp4cust-cdn.globaltradecoo.com/CustomerComponent/a3d6a03b6313a4ab0b166c0b64ee040f.webp,downloaded,/Users/guobiao/PRO/me/yoloExample/datasets/softcare/raw/images/row00160_71b18ef6b03f.webp,
161,https://uat-smdp4cust-cdn.globaltradecoo.com/CustomerComponent/59f8eb14541cf22271bda7ee95a87c6d.webp,downloaded,/Users/guobiao/PRO/me/yoloExample/datasets/softcare/raw/images/row00161_a69627f22e2c.webp,
162,https://uat-smdp4cust-cdn.globaltradecoo.com/CustomerComponent/4dae85e85d9083f671fa28b7affb5f10.webp,downloaded,/Users/guobiao/PRO/me/yoloExample/datasets/softcare/raw/images/row00162_600c76c1ad85.webp,
163,https://uat-smdp4cust-cdn.globaltradecoo.com/CustomerComponent/3b6c7c4838ecd93631ab77e2a487e8db.webp,downloaded,/Users/guobiao/PRO/me/yoloExample/datasets/softcare/raw/images/row00163_86dfb3b34bcc.webp,
164,https://uat-smdp4cust-cdn.globaltradecoo.com/CustomerComponent/c7d32183478cef420bbbcc435dcfa6f3.webp,downloaded,/Users/guobiao/PRO/me/yoloExample/datasets/softcare/raw/images/row00164_b0f1f8f27ad3.webp,
165,https://uat-smdp4cust-cdn.globaltradecoo.com/CustomerComponent/15fc19bcedeb05f194073c136fa3bcaf.webp,downloaded,/Users/guobiao/PRO/me/yoloExample/datasets/softcare/raw/images/row00165_e3c075ec0ac0.webp,
166,https://uat-smdp4cust-cdn.globaltradecoo.com/CustomerComponent/d8348dea27f68b4448dc5a92443abd85.webp,downloaded,/Users/guobiao/PRO/me/yoloExample/datasets/softcare/raw/images/row00166_63a2259fb141.webp,
167,https://uat-smdp4cust-cdn.globaltradecoo.com/CustomerComponent/b1d4952e6202f7edaeeb2444efb7d216.webp,downloaded,/Users/guobiao/PRO/me/yoloExample/datasets/softcare/raw/images/row00167_fc1202a40d22.webp,
168,https://uat-smdp4cust-cdn.globaltradecoo.com/CustomerComponent/be4bca782a95e3a3b7cd15efa0a4d9ba.webp,downloaded,/Users/guobiao/PRO/me/yoloExample/datasets/softcare/raw/images/row00168_0f08f644de32.webp,
169,https://uat-smdp4cust-cdn.globaltradecoo.com/CustomerComponent/09da8bbd87b27b319e006236793f7301.webp,downloaded,/Users/guobiao/PRO/me/yoloExample/datasets/softcare/raw/images/row00169_1664a02bdb16.webp,
170,https://uat-smdp4cust-cdn.globaltradecoo.com/CustomerComponent/dd7f4bdb4f05486a699aefe69af0ab22.webp,downloaded,/Users/guobiao/PRO/me/yoloExample/datasets/softcare/raw/images/row00170_e4604cc768fa.webp,
171,https://uat-smdp4cust-cdn.globaltradecoo.com/CustomerComponent/44975e63ef46947ddf8a79e8a52b22a0.webp,downloaded,/Users/guobiao/PRO/me/yoloExample/datasets/softcare/raw/images/row00171_aa88513b70fd.webp,
172,https://uat-smdp4cust-cdn.globaltradecoo.com/CustomerComponent/5473a0c6b549c29fcdb739c43bde58a6.webp,downloaded,/Users/guobiao/PRO/me/yoloExample/datasets/softcare/raw/images/row00172_799c82aa254d.webp,
173,https://uat-smdp4cust-cdn.globaltradecoo.com/CustomerComponent/113f56919e11bbd9dd0190aeb00ab779.webp,downloaded,/Users/guobiao/PRO/me/yoloExample/datasets/softcare/raw/images/row00173_6d69e6e32d71.webp,
173,https://uat-smdp4cust-cdn.globaltradecoo.com/CustomerComponent/6908c36a6e1f91972f1cc498aae5f488.webp,downloaded,/Users/guobiao/PRO/me/yoloExample/datasets/softcare/raw/images/row00173_f474a4a7f9a3.webp,
173,https://uat-smdp4cust-cdn.globaltradecoo.com/CustomerComponent/7aaa6fb6fd6d48ad6e2c5a61b350e9dc.webp,downloaded,/Users/guobiao/PRO/me/yoloExample/datasets/softcare/raw/images/row00173_94a9709fa21a.webp,
174,https://uat-smdp4cust-cdn.globaltradecoo.com/CustomerComponent/0e64baaed530b4db08d1234fd92a7d45.webp,downloaded,/Users/guobiao/PRO/me/yoloExample/datasets/softcare/raw/images/row00174_04219d1fefcb.webp,
175,https://uat-smdp4cust-cdn.globaltradecoo.com/CustomerComponent/4046d09966b07dc0dacec50ecd2dfc19.webp,downloaded,/Users/guobiao/PRO/me/yoloExample/datasets/softcare/raw/images/row00175_a2d394d866b8.webp,
175,https://uat-smdp4cust-cdn.globaltradecoo.com/CustomerComponent/da674463b2e653c299c67b2e1efb0b8c.webp,downloaded,/Users/guobiao/PRO/me/yoloExample/datasets/softcare/raw/images/row00175_7e7e5a037937.webp,
176,https://uat-smdp4cust-cdn.globaltradecoo.com/CustomerComponent/32141bbbed1054375648996e47fc7951.webp,downloaded,/Users/guobiao/PRO/me/yoloExample/datasets/softcare/raw/images/row00176_6baa3851c892.webp,
176,https://uat-smdp4cust-cdn.globaltradecoo.com/CustomerComponent/87fff50fc97dbc7f656d48190d48bcd0.webp,downloaded,/Users/guobiao/PRO/me/yoloExample/datasets/softcare/raw/images/row00176_6028aa46367a.webp,
177,https://uat-smdp4cust-cdn.globaltradecoo.com/CustomerComponent/56646540a573f93f6fc7602dd88eec21.webp,downloaded,/Users/guobiao/PRO/me/yoloExample/datasets/softcare/raw/images/row00177_d88a03136976.webp,
177,https://uat-smdp4cust-cdn.globaltradecoo.com/CustomerComponent/a161d121ed9f16325b4a8fe55a92fb9f.webp,downloaded,/Users/guobiao/PRO/me/yoloExample/datasets/softcare/raw/images/row00177_39f172296d59.webp,
178,https://uat-smdp4cust-cdn.globaltradecoo.com/CustomerComponent/5ffd9b9a66f851fa50698e8cfe4d2f94.webp,downloaded,/Users/guobiao/PRO/me/yoloExample/datasets/softcare/raw/images/row00178_2db733d8bd50.webp,
179,https://uat-smdp4cust-cdn.globaltradecoo.com/CustomerComponent/7900b20c466d2bacab7734e4489b67b7.webp,downloaded,/Users/guobiao/PRO/me/yoloExample/datasets/softcare/raw/images/row00179_15ab83c8f6e9.webp,
179,https://uat-smdp4cust-cdn.globaltradecoo.com/CustomerComponent/8cb994ec0cbff43e05625b72c3c419fa.webp,downloaded,/Users/guobiao/PRO/me/yoloExample/datasets/softcare/raw/images/row00179_029b17fe6f98.webp,
179,https://uat-smdp4cust-cdn.globaltradecoo.com/CustomerComponent/9d0bd26f3318f2a7c63d431ec35fff44.webp,downloaded,/Users/guobiao/PRO/me/yoloExample/datasets/softcare/raw/images/row00179_c55a10cf1e31.webp,
179,https://uat-smdp4cust-cdn.globaltradecoo.com/CustomerComponent/f8e8eba73a012173060348b5e1a8c7b2.webp,downloaded,/Users/guobiao/PRO/me/yoloExample/datasets/softcare/raw/images/row00179_b9c6f7d77ea0.webp,
180,https://uat-smdp4cust-cdn.globaltradecoo.com/CustomerComponent/d8eb0ebb93cfe94910d15fea78600ab9.webp,downloaded,/Users/guobiao/PRO/me/yoloExample/datasets/softcare/raw/images/row00180_0cf39e205ec8.webp,
181,https://uat-smdp4cust-cdn.globaltradecoo.com/CustomerComponent/759b7d748d8a276b942758ef6d71b8fb.webp,downloaded,/Users/guobiao/PRO/me/yoloExample/datasets/softcare/raw/images/row00181_391a076538c0.webp,
182,https://uat-smdp4cust-cdn.globaltradecoo.com/CustomerComponent/1f3df00ce5b120f2c415bfb40dd2d7c4.webp,downloaded,/Users/guobiao/PRO/me/yoloExample/datasets/softcare/raw/images/row00182_eaf3aa854fa8.webp,
183,https://uat-smdp4cust-cdn.globaltradecoo.com/CustomerComponent/b22471d0ad0a5facb466049e884c946b.webp,downloaded,/Users/guobiao/PRO/me/yoloExample/datasets/softcare/raw/images/row00183_2db722efb68d.webp,
184,https://uat-smdp4cust-cdn.globaltradecoo.com/CustomerComponent/c795f2cf24fe5914f8b836fff2a0f976.webp,downloaded,/Users/guobiao/PRO/me/yoloExample/datasets/softcare/raw/images/row00184_72c8ded1511b.webp,
185,https://uat-smdp4cust-cdn.globaltradecoo.com/CustomerComponent/12351f953cacbfdaddf3d0b2dd05c2e3.webp,downloaded,/Users/guobiao/PRO/me/yoloExample/datasets/softcare/raw/images/row00185_d3cf0056f310.webp,
186,https://uat-smdp4cust-cdn.globaltradecoo.com/CustomerComponent/b29c70a101e3b925a7a0887a171ddcaa.webp,downloaded,/Users/guobiao/PRO/me/yoloExample/datasets/softcare/raw/images/row00186_f6deacc77e84.webp,
187,https://uat-smdp4cust-cdn.globaltradecoo.com/CustomerComponent/eacf1419ad1e47b8350df77a49ba21b4.webp,downloaded,/Users/guobiao/PRO/me/yoloExample/datasets/softcare/raw/images/row00187_bed45c0b74c6.webp,
188,https://uat-smdp4cust-cdn.globaltradecoo.com/CustomerComponent/61382480d6a1e9cad748e1e5a79d9b24.webp,downloaded,/Users/guobiao/PRO/me/yoloExample/datasets/softcare/raw/images/row00188_7478fa0caadf.webp,
188,https://uat-smdp4cust-cdn.globaltradecoo.com/CustomerComponent/ff056237609e7dc2191e5255ef086a62.webp,downloaded,/Users/guobiao/PRO/me/yoloExample/datasets/softcare/raw/images/row00188_cc2095471273.webp,
189,https://uat-smdp4cust-cdn.globaltradecoo.com/CustomerComponent/cfb16d948f8ec4fea4730705dcff42c4.webp,downloaded,/Users/guobiao/PRO/me/yoloExample/datasets/softcare/raw/images/row00189_2fbdb5cbffac.webp,
190,https://uat-smdp4cust-cdn.globaltradecoo.com/CustomerComponent/2201f3b270ebb48d24fb1d2a14a3888d.webp,downloaded,/Users/guobiao/PRO/me/yoloExample/datasets/softcare/raw/images/row00190_07a82b1cd878.webp,
191,https://uat-smdp4cust-cdn.globaltradecoo.com/CustomerComponent/fed936d5b534c7067ff45188ac9958be.webp,downloaded,/Users/guobiao/PRO/me/yoloExample/datasets/softcare/raw/images/row00191_e24dd879d95b.webp,
192,https://uat-smdp4cust-cdn.globaltradecoo.com/CustomerComponent/d7c210b22609d98a8ecd0062ea002337.webp,downloaded,/Users/guobiao/PRO/me/yoloExample/datasets/softcare/raw/images/row00192_1716916c5b9b.webp,
193,https://uat-smdp4cust-cdn.globaltradecoo.com/CustomerComponent/ecf42d8ff49a95e1adef342efd2730cc.webp,downloaded,/Users/guobiao/PRO/me/yoloExample/datasets/softcare/raw/images/row00193_b848620fe2b7.webp,
194,https://uat-smdp4cust-cdn.globaltradecoo.com/CustomerComponent/5924b9bbd375296c72f18e3b4c96c7ab.webp,downloaded,/Users/guobiao/PRO/me/yoloExample/datasets/softcare/raw/images/row00194_94c2cb74cd72.webp,
195,https://uat-smdp4cust-cdn.globaltradecoo.com/CustomerComponent/ba3094ef324c5d0def61c39396c39e89.webp,downloaded,/Users/guobiao/PRO/me/yoloExample/datasets/softcare/raw/images/row00195_489ccdba43f7.webp,
196,https://uat-smdp4cust-cdn.globaltradecoo.com/CustomerComponent/febc4f67d9efaba4962f2fc287157f2e.webp,downloaded,/Users/guobiao/PRO/me/yoloExample/datasets/softcare/raw/images/row00196_ca2fdbc21af3.webp,
197,https://uat-smdp4cust-cdn.globaltradecoo.com/CustomerComponent/b9ae29e2570225a2ce0ff452a92db4af.webp,downloaded,/Users/guobiao/PRO/me/yoloExample/datasets/softcare/raw/images/row00197_ee25677447a2.webp,
